2307368673	8124
3743138370	8080
1760328800	3128
3165044241	60000
3393606818	8080
1936678456	8088
1282583691	3128
786060645	3129
1607844446	3128
2101265830	8080
2297627784	10000
1860718766	80
2110874046	8080
3664432529	8080
2264501231	8080
1019725336	8080
794300371	10080
1586325139	8080
1805093066	80
3076202793	80
772858378	8080
631094330	8080
2959774074	8080
1021114485	3128
872311364	80
872311368	80
1732029698	8080
2093025542	3128
762960106	8080
3659391678	3128
2061647450	3128
1931053813	3128
2016692244	80
3670699786	80
1760309426	8080
3742618654	80
3086324465	8080
676087316	3128
822211723	3128
1604445370	8080
2977845554	3128
2072722418	9999
3076202794	84
1443157858	8118
778380128	80
3588045013	3128
3414352956	8080
1033610351	3128
1760123105	3128
3211155806	3128
3076202795	80
1805093077	80
1805093070	80
1760310939	8080
3201841157	3128
3661103262	3128
837605620	8080
2838648828	80
3076202796	8080
3386726401	8080
1978604161	3128
1710999362	3128
773238427	8080
2960585238	3128
1598979902	8080
1805093062	80
974453149	3128
1007504015	80
1805094524	80
1760310980	8080
3138503737	8080
1514121023	3128
873039742	3128
1805093061	80
1902852428	8101
2043130615	443
3370105738	8080
1902852428	80
3516333404	80
3272349058	8080
628847919	80
3165043878	80
84069809	8080
840865922	8086
2033515079	3128
3056887871	8080
3395262666	3128
2382397658	8088
2016692271	80
2073912203	3128
2067339122	3128
3261523446	80
1805094525	80
1805094526	80
3099583426	8080
1986101050	8080
1571698514	80
3517725428	80
1978661645	8080
3076202828	8081
3280623216	3128
3673462200	8888
3279161098	8080
3707299545	3128
1921432546	8080
2095617027	3128
1880097364	80
3138154986	8080
773849698	8080
2016556867	8080
1730882621	3128
2335961819	3128
1886406259	80
1805093084	80
1729946025	8080
2056079986	3128
2160543036	3128
2042547297	80
2990407868	8080
1906377978	8080
3076202828	83
2071767147	80
778394388	80
2975580305	8080
629401260	8080
762347130	8080
2056921545	8080
1711223282	8080
678524590	8118
3359486193	8080
2978102082	3128
3111645456	80
1805093076	80
1542392811	3128
1866752100	8080
2093031913	3128
843864316	3128
3321700886	8080
3742525629	8088
3187704677	80
3558991157	8080
1805093074	80
1035569534	3128
3373558914	8080
1033610348	3128
2822707374	8132
2988510039	3128
1541979156	8080
3198088546	8080
3357140806	8080
3486702757	3128
2777301751	8080
2160556800	3128
1805097174	80
92742583	3128
2093974770	3128
1867834768	8080
3411769674	3128
1760311088	8080
531478858	8080
3575134707	8080
1034104304	3128
1988962644	80
3742614760	80
1969728866	8080
1728609021	8080
2583694570	8080
2093030397	3128
3742427374	8080
1482115144	8080
702311360	3128
2738243075	80
1536107050	9999
2680881665	8888
3742600108	80
2093889661	3128
3529191547	3128
2073198607	3128
3046104962	8080
92798499	3128
1744452148	3128
1805094522	80
1805093059	80
3735146919	8102
2053127017	81
2053127018	81
636041722	80
1296860792	8080
774360321	8080
1902920507	8080
3395924900	3128
3078854608	80
3518398454	8080
2113758508	8080
3314922421	8888
2503509538	8888
3536533678	3128
772288794	10000
2160586590	25
92778537	3123
2160571221	25
2523602254	3128
3496770588	8080
1439123306	8080
1334658638	3128
2978158562	3128
1075470094	8081
1275329010	3128
1495328294	8080
3076216612	3128
2996258167	3128
3275420998	3120
416150618	7004
3657858709	3128
3423446195	80
1019192403	3128
1438348211	8080
3721735173	3128
2733848533	8118
461582212	8080
3627442366	3128
2079918180	3128
1780855291	3128
1760946049	8080
1111542338	3128
214399164	3128
3137896501	8080
1137958010	3128
844192580	8888
1331841368	8088
3230457694	8080
3583846346	3130
1191904856	3128
1578374438	3128
214399184	3128
3390954842	3128
1033263427	3128
3723404890	8080
2056935970	8080
1731630401	8080
1989203285	3128
3683508588	80
1492814276	8080
3659394510	3128
3358406283	3128
2317622021	3128
1989154680	3128
1768949274	8080
1433226228	8080
1805097171	80
998188661	8080
3410875105	8800
1805093067	80
3396317108	3128
2014887512	80
3173448671	8080
1077864771	80
3546553795	82
3670887600	80
3657935550	3128
3670887566	80
1875792376	80
1862342615	80
3661137050	8080
3090279686	8080
1827191105	3128
737962246	8080
759211662	8080
678524590	8146
3707299117	3128
3659316322	3128
758789865	25
2777301536	8080
2032263847	3128
2261046911	3128
2064091548	3128
2061683526	3128
3684474298	80
3200930542	3128
2160559064	3128
1019196454	3128
1019194004	3128
701976346	3128
1034935300	3128
1045709351	80
3392905226	8080
2053127017	843
1533157276	80
1024704979	80
2061671644	3128
3670652690	8080
1840886871	8080
3253899464	8080
3390957934	3128
3165051298	60000
3165042806	8888
3494437905	8080
94008498	8088
1986013846	8080
1505298428	8080
3539867149	8080
2978889863	8080
1731182950	8000
1397083770	8080
1608345646	8080
1729253377	8080
1794177642	808
3399929759	3128
1019193908	3128
3398101156	8080
1991185570	8080
1023037814	80
1731965457	8080
1383451606	8088
2960883982	8080
1541255902	8080
2959769321	8080
2588522237	8080
1741616750	8080
2965389218	8080
3203963298	8080
852468040	3128
2780948450	3128
608329499	8080
1389441474	8080
3169517834	8080
1546573690	8080
693078520	8080
3166638436	8080
1383226725	8080
3166638436	80
1346398467	8080
3527005965	3128
2093918202	3128
608313866	8080
1507680218	8080
737374295	3128
3285067421	8080
1744596526	8080
1743938538	8080
1360188990	8080
1451133005	8080
1953522890	3128
3204400078	3128
3195641458	8080
2954846406	8080
3221562393	80
3039844322	3128
872400076	3128
1887815882	8080
1743142482	8080
3413274195	8080
1026900278	3128
2916920050	7004
3366436835	9090
3211161110	3128
772463680	8080
392099064	25
392099063	25
1604206333	8080
2903231105	8080
1308028002	8080
3168112439	3128
2995273001	9999
778652501	3128
1986096074	80
1019193181	3128
2982695660	8080
3318929430	8080
1867231683	3128
1092567378	80
3105872426	8080
2013044770	8080
3283045438	3128
3106921845	8080
1053417385	8080
1314113893	8081
1539546506	8080
3400005818	80
1422522138	8080
1451133004	8080
1357437055	8585
1475988839	8080
3410370148	8080
1495886435	8080
3239077307	8080
701360074	8080
989003938	9999
1592226950	8080
1741616790	8080
1744295954	8080
1960091036	8080
1296241097	8080
1033610349	3128
1409363244	8080
785487090	8080
3251131379	8080
1607939222	8080
2264505004	8080
3049559806	8080
3140223399	8080
1541683917	8080
1297729154	8888
3200930540	3128
3019002306	8080
1729874601	3128
1744395009	8080
786945702	8080
1536054454	3128
786992561	8080
2809316338	3128
3539278637	3128
387491418	3128
1807695271	81
3056921725	8080
703793282	8080
2323276852	8088
3362351873	3128
1742776074	18080
3399139246	8080
1729737484	8080
3735146916	8102
636164143	8080
2990109564	8080
2449411877	8080
3040803925	8081
762527447	8080
1439646982	8080
622423811	3128
1992381482	3128
2008833681	80
3368265498	8080
3146592161	3128
620381444	80
3527005742	3128
2976313331	8080
636261619	80
3243554841	8080
3148306724	8080
1599375544	8080
3393769811	8080
854601460	7004
1489481193	8080
3365291134	3128
531187393	8080
1026882932	8080
1019192604	3128
3240275270	8080
84079494	8080
1434723363	8080
2994517238	8080
1307370462	8080
1078562433	80
778403961	8090
1599103529	8080
3166353293	8080
3529189692	3128
3200677552	8080
3109117938	8080
2744083112	8088
872326192	3128
786920858	80
837606550	8080
1297591816	3128
3047724469	8080
2160547957	8080
1921135091	8080
533181826	8080
1572313895	8080
1595835373	9999
680234622	3128
247501291	8080
1034084137	9797
3383047758	8080
1117378882	8080
1991180986	3128
1259005600	80
1805097178	80
86472192	3128
3106444803	8080
3183555899	8080
3139560803	8080
1409948174	3128
92742584	3128
1019193978	3128
2056460391	8080
2307368673	8143
2968612402	8080
1434826963	8080
2110871598	8080
96746426	3128
1912536587	80
3044056213	8080
1075064915	8080
3411259555	8080
757089513	25
3365198066	3128
3648486758	8081
1410739737	8080
531190721	80
1925670574	8080
3578823378	80
3421002664	3128
1994920266	8998
2335960791	8080
1805093060	80
2053907198	21320
3176411234	8080
690075331	8080
2587953001	8080
763046230	8080
3145240540	8080
1311228683	3128
1045709351	62
3673287216	8080
1843410450	8080
1934549459	8080
1926741494	80
1028326012	3128
2113757396	8080
1844211314	8080
3729972978	9999
3727257899	8080
3036308546	3128
28547610	8080
3393966637	7777
3283520770	3128
1590224773	8080
1270717151	8888
1870042628	8080
783747445	80
1347930235	8118
2461637517	8080
636261619	8080
2315278694	8080
1295178844	8080
86473370	3128
1299778828	8080
1019192676	3128
1833624474	8080
3002896902	8080
3355828854	80
1914637859	8080
1833239165	8080
3583620002	8080
3000594750	8080
1508316435	8080
3416030775	3129
3564236868	8080
1422522138	3128
3588886490	8080
1249270758	8080
773056306	8080
1255202290	3128
3190081095	8080
3418200235	8080
701257497	8080
3355496762	8080
1833642226	80
2204935292	8080
3140571412	6006
2701179909	3128
3400390167	8080
2548842252	80
1730421610	8080
1373529169	8080
608659558	8080
392108464	3128
2973283112	8080
214398930	3128
3516333403	80
3732705873	8080
1389441476	8080
3187679506	3128
2988514345	3128
1358541618	8081
1311243389	8080
872311366	80
1952109452	8080
1592051282	8080
1019476535	80
778688133	3128
3220328262	80
1566286552	8080
1380892575	8080
3126250550	8080
3198677774	8080
3107897474	8080
3542923105	3128
3191153654	8080
1981473437	3128
1605033578	8080
702368777	8080
3283189397	8080
3516333394	80
3054987346	8080
608855455	3128
1862342583	80
1242282429	8080
2089150206	80
1653601029	8080
2064079019	3128
1989188610	3128
1207671790	3128
3110465029	8080
1862342543	80
3730212163	80
2321438202	3128
3708276364	80
3047936975	80
1578570141	80
2987532425	8080
3323432731	8080
1542150974	3128
1495038387	8080
757120339	8080
2056951682	8080
700199378	8080
84467742	3128
1433587263	3128
1633446378	8080
3138675946	8080
3673194995	3128
3414348133	8080
3162900429	3128
2088819995	8080
1450725209	8080
1117944344	8080
690039719	8080
2323276844	8088
1432990139	8080
1019190995	3128
3662436213	3128
2053127014	81
3204961717	8080
3063181995	3128
3373577756	8080
3363047037	8080
3399665330	8080
2322977981	8080
874011114	3333
3144914061	3128
1439646787	8080
3318921498	8080
636041990	8080
737374331	3128
1307118386	8080
3050541332	8080
2323276865	8088
1410736933	3129
2013047941	3128
2655382785	3128
3049683580	8080
1431832686	6588
2059472490	80
654386645	8080
3121218954	8080
3261696230	8080
786558898	8080
1023954771	3128
3250739170	8080
3395078402	8080
1311021062	8080
1729326522	8088
3056620142	8080
990616148	3128
3015658621	80
1897260342	8080
3392535662	8080
1540582150	3128
1744441300	8080
1071105322	80
1235454459	3128
2016933167	80
2096819226	80
2093670346	8118
874861523	80
2090731958	80
3019009731	8080
2976604661	8080
3211070622	3128
529708666	443
3371256034	8080
531185874	8080
3392741628	8080
2737803550	8080
2974500353	80
3172395394	3128
1504665674	3128
1051723023	8080
2093036536	3128
2737810957	8080
532225427	8081
236416258	3128
1054620521	8080
3325202872	8118
1743924548	8080
3044139386	8080
1019191126	3128
3201841169	3128
1989188349	3128
3036306410	8080
2323032854	8080
3046055907	3128
3138678623	8080
1045709351	8080
3035125714	8080
3124993579	3128
2682430821	82
2093939205	3128
1034101252	3128
1028556175	8080
3659197714	3128
2307368673	8125
1515079283	3128
786783211	80
2978079875	8080
1053415004	8080
1989185529	3128
757742812	3128
3168909090	3128
1835574741	8080
1744617729	8080
1729326325	3128
1308355059	80
2954846406	3128
3285448532	8080
1729839874	8080
2937696277	80
2812322105	80
2937696277	85
2937696278	8888
2937696279	81
2937696278	82
2937696278	8080
2937696278	81
2937696271	82
2937696278	8081
2937696277	8080
2937696278	8082
2937696275	8088
2937696278	85
2937696281	8085
2937696271	84
2937696279	8088
2937696281	8080
2937696281	82
2937696275	8082
2937696281	8081
2937696281	80
2937696281	8082
2937696290	82
2937696275	8081
2937696279	8888
2937696290	8088
2937696276	82
2937696276	81
2937696277	8090
2937696276	8085
2937696275	81
2990407914	80
2990407883	80
2990407747	80
2990407720	80
2990407843	80
2990407921	80
2067377399	81
2733834627	8080
3165043878	3128
2160570676	8080
2067381811	7777
96315949	8080
623924422	8118
3569902466	8080
1796552745	80
1604809844	8080
1449424428	81
737775370	8080
3201314269	3128
96750255	80
92774407	81
92742610	80
96308722	80
92742584	3130
92742583	3129
96308705	80
96755402	80
92742583	3130
391704136	80
391704142	80
391704137	80
391704088	80
96753873	80
391704066	80
391704304	80
461571934	80
391704257	80
628847904	80
736272924	85
736272919	80
736272924	82
736272918	80
736272918	8082
736272921	82
736272925	81
736272920	80
736272925	82
736272920	81
736272920	8090
736272925	80
736272919	82
736272922	85
736272922	8085
633051882	80
736272917	8082
736272922	8082
736272937	81
736272925	8081
736272937	8082
736272922	8081
736272937	8080
736272924	8888
736272918	8090
736272920	8088
736272921	8090
736272920	8081
736272922	81
736272917	8090
736272920	85
736272917	81
633040302	8080
736272921	85
633040224	80
736272917	85
736272918	8085
736272931	80
736272959	8088
736272928	8082
736272936	81
736272928	8080
736272932	80
736272928	80
736272929	80
736272932	8888
736272931	8085
736272929	81
736272914	8081
736272933	81
736272924	8090
736272914	8085
736272932	8082
736272934	8082
759064956	80
736272932	8080
736272934	8088
736272934	8085
736272928	8088
736272963	8090
736272930	8082
736272930	8080
736272963	81
736272916	80
736272930	8088
736272916	81
736272935	8085
736272935	8088
736272914	82
736272926	8088
736272930	8888
736272919	8081
736272919	8080
736272933	8088
736272915	8081
736272935	8888
736272920	8888
736272963	8080
736272915	8085
736272963	8082
736272933	8082
736272926	8082
736272929	8082
736272926	8085
736272926	8080
737970933	80
736272916	8085
736272916	8088
736272963	85
736272959	8082
736272959	8085
778380110	80
778380385	80
778380275	80
759064900	80
778380169	80
778380478	80
778380113	80
778380361	8080
778380329	80
778380361	80
778394410	80
778394379	80
778394515	80
778394525	80
778376294	84
778376344	80
794346390	80
794300353	80
794346268	80
794300358	80
794346295	80
794346290	80
794346336	3130
794346449	80
872318210	80
822211738	80
1007504015	81
1007504015	82
1019372794	80
1019725418	80
1033950312	80
1033950400	80
1255197235	80
1383271900	8085
1310251338	80
1310251340	80
1383273114	80
1383272968	80
1542406994	80
1607844386	80
1707650803	80
1607844552	80
1607844574	80
1707650629	80
1707650765	80
1707682543	80
1707682360	80
1707650586	80
1707650641	80
1698889141	80
1730882782	80
1710999398	80
1707682449	85
1710999477	80
1710999396	80
1730882647	80
1728142581	80
1730882790	80
1728142429	81
1730882573	80
1730882603	80
1760328923	80
1760308537	80
1760308562	80
1760328942	80
1760310902	80
1760310833	80
1760310839	80
1760328901	80
1760310941	80
1755118282	80
1760309461	80
1790523066	80
1781542981	81
1815987468	80
1863023112	8080
1863023112	8090
1851031633	8080
1862342613	80
1862342531	84
1862342573	80
1886406267	82
1862342594	84
1862342615	83
1862342594	83
1862342615	81
1902852395	8085
1902852393	81
1902852395	8088
1902852359	81
1902852521	80
1902852521	8080
1902852525	8888
1902852360	81
1902852522	8082
1902852359	8888
1902852360	8888
1902852523	81
1902852401	8080
1902852514	8080
1902852516	8082
1902852395	8888
1902852516	8088
1902852524	8888
1902852515	81
1902852517	80
1902852515	80
1902852522	8088
1902852514	80
1902852512	80
1902852389	8888
1902852513	8082
1902852512	81
1902852601	8888
1902852519	80
1902852390	80
1902852524	8082
1902852360	8088
1902852389	8088
1902852524	8080
1902852514	8888
1902852513	8088
1902852523	8888
1902852418	80
1902852521	8888
1908996718	80
1902852391	8088
1902924317	80
1902852601	8085
1902852389	81
1902852512	8888
1902852389	80
1902852601	8088
1902852391	8085
1902852525	80
1902852516	8888
1902852389	8085
1902852520	8084
1902852390	8080
1902852518	8080
1902852418	8888
1902852517	8080
1902852518	8085
1902852520	8080
1902852517	8088
1902852418	8085
1902852418	8080
1902852418	8082
1902852520	83
1902852515	8888
1902852418	8088
1944575761	81
1971907076	82
1944575768	80
1944575761	8081
1991511882	8085
1991511845	8081
1991511879	85
1991512058	84
1991511884	80
1991511881	8082
1991511881	81
1991511880	8081
1991511880	8082
1991511847	80
1991511847	81
1991511880	8085
1991511845	81
1991511844	8088
1991511887	80
1991511888	84
1991511881	8085
1991511953	8080
1991511849	8088
1991511887	82
1991511879	8082
1991511951	8088
1991511844	81
1991511951	8080
1991511879	8088
1991511880	8090
1991512060	8085
1991511879	8085
1991511850	8085
1991511943	8088
1991511886	8090
1991512061	8088
1991511880	8888
1991511885	81
1991511881	8888
1991512059	84
1991511887	8081
1991511844	8090
1991511879	80
1991511879	81
1991511879	82
1991511949	8088
1991511946	80
1991512041	8080
1991512029	84
1991511874	8081
1991511873	8090
1991511948	81
1991511978	82
1991512036	8080
1991511948	82
1991512038	82
1991511874	8088
1991511877	8888
1991512029	8080
1991511944	8090
1991511952	81
1991511976	82
1991511972	8088
1991511953	82
1991511947	8088
1991511870	8085
1991511875	8080
1991511947	81
1991511947	82
1991511877	8088
1991512034	81
1991511947	84
1991512041	81
1991511869	81
1991511874	84
1991511953	8090
1991511873	8088
1991511973	82
1991512036	84
1991511971	84
1991511971	8080
1991511974	8081
1991512037	8080
1991511970	80
1991511974	8085
1991511972	84
1991512032	84
1991512047	81
1991512043	8081
1991512056	82
1991511829	8080
1991512056	80
1991512047	8090
1991511975	8090
1991512046	8085
1991511818	80
1991511977	8090
1991512053	82
1991511940	81
1991511940	8085
1991512045	8090
1991511940	82
1991512052	81
1991512046	80
1991512042	8090
1991512046	81
1991512046	8080
1991512051	82
1991511940	8080
1991512054	8080
1991511835	8081
1991512043	8088
1998415380	80
1991512050	8085
1991511975	8088
1991511836	84
1991512045	81
1991511829	8090
1991511942	8080
1998415540	80
1991511836	8088
1991511829	8088
1991512050	82
1991512042	8081
1991512029	8090
1991511983	8080
1991511986	8080
1991511910	81
1991511910	80
1991511986	8088
1991511979	8088
1991511852	8088
1991511980	8085
1991511854	80
1991511854	81
1991511983	8085
1991511852	8085
1991511909	8088
1991511855	80
1991511983	8088
1991511855	81
1991511865	8080
1991511921	8888
1991511865	8085
1991511910	8082
1991511984	8088
1991511985	80
1991511985	81
1991511910	8085
1998415575	80
1991511987	8080
1991511982	82
1991511979	8090
1991511910	8888
1991511853	8088
1991511867	84
1991511918	8082
1991511851	8081
1991511984	8090
1991511981	8080
1991511918	8080
1991511827	84
1991511928	82
1991511928	81
1991511827	82
1991511913	8088
1991511854	8088
1991511986	8090
1991511913	8080
1991511855	8085
1991511909	80
1991511855	8088
1991511819	8080
1991511980	8090
1991511909	8888
1998415572	80
1991511852	84
1991511913	8090
1991511918	8085
1991512014	8088
1991511828	82
1991512014	80
1991511827	8080
1991511867	8085
1991512019	8085
1991512014	81
1991512014	84
1991511867	8081
1991512010	8088
1991511964	8085
1991512017	8088
1991511820	8090
1991512013	8080
1991511868	81
1991511859	82
1991511921	8088
1991512009	8085
1991511859	84
1991511921	80
1991512008	82
1991511921	8080
1991512015	80
1991511859	8081
1991512019	82
1991511968	80
1991512018	8088
1991512020	8088
1991512012	8080
1991512018	8080
1991512021	8085
1991512015	8088
1991511937	8080
1991511993	80
2016692281	80
1991511889	8085
1991511933	8090
1991511993	8088
1991511890	84
1991512023	8088
1991511989	81
1991511902	8085
1991511930	81
1991511907	8085
1991512027	8080
1991511930	8090
1991511907	8088
1991511932	81
1991511908	80
1991512028	8081
1991511908	81
1991512025	8085
1991511933	84
1991511908	8888
1991511936	8080
1991511898	81
1991511936	84
1991511898	8088
1991511989	8088
2016692292	8090
1991511902	8888
1991511990	8088
1991511898	8888
1991511937	8088
2016692605	85
2016692605	82
2016692605	84
2016692607	82
2016692607	81
2016692605	80
2016692607	80
2016692609	85
2016692607	85
2016692607	84
2016692607	83
2016692609	80
2016692603	80
2016692603	81
2016692603	82
2016692609	83
2016692609	84
2016692609	81
2016692609	82
2016692603	83
2016692603	84
2016692603	85
2016692607	8090
2016692606	8090
2016692606	8084
2016692606	8085
2016692606	8086
2016692606	8087
2016692606	8080
2016692606	8081
2016692606	8082
2016692606	8083
1991511905	8080
2016692606	8088
2016692606	8089
1991511905	8085
2016692607	8087
2016692607	8088
2016692607	8089
2016692607	8083
2016692607	8084
2016692607	8085
2016692604	8081
2016692604	8080
2016692607	8086
2016692607	8080
2016692607	8081
2016692607	8082
2016692601	8082
2016692601	8081
2016692601	8084
2016692601	8083
2016692240	80
2016692601	8080
2016692602	8080
2016692602	8083
2016692602	8082
2016692602	8087
2016692602	8084
2016692602	8085
2016692601	8089
2016692604	8090
2016692601	8087
2016692601	8088
2016692601	8085
2016692601	8086
2016692604	8088
2016692604	8089
2016692604	8086
2016692604	8087
2016692604	8084
2016692601	85
2016692601	8090
2016692604	8085
2016692604	8082
2016692604	8083
2016692601	81
2016692601	82
2016692601	83
2016692601	84
2016692601	80
2016692604	82
2016692604	83
2016692604	84
2016692604	85
2016692602	83
2016692603	8080
2016692603	8081
2016692603	8082
2016692602	85
2016692602	84
2016692605	8090
2016692604	80
2016692604	81
2016692605	8082
2016692608	8089
2016692275	8090
2016692608	85
2016692605	8081
2016692608	8088
2016692608	84
2016692608	8087
2016692605	8084
2016692608	83
2016692608	8086
2016692605	8083
2016692608	82
2016692605	8086
2016692608	81
2016692605	8085
2016692608	80
2016692605	8088
2016692605	8087
2016692608	8081
2016692605	8089
2016692608	8080
2016692608	8085
2016692608	8084
2016692608	8083
2016692608	8082
2016692603	8090
2016692605	8080
2016692610	8085
2016692610	8086
2016692610	8083
2016692609	8080
2016692610	8084
2016692610	8081
2016692609	8082
2016692609	8081
2016692609	8084
2016692610	8080
2016692609	8083
2016692609	8086
2016692603	8086
2016692606	80
2016692609	8085
2016692603	8085
2016692606	81
2016692609	8088
2016692603	8084
2016692606	82
2016692609	8087
2016692603	8083
2016692606	83
2016692606	84
2016692606	85
2016692609	8089
2016692603	8089
2016692603	8088
2016692603	8087
2016692610	8088
2016692610	8087
2016692610	8089
1991511905	8088
2016692610	8090
2016692609	8090
1991511908	8088
2016692273	8080
1991511907	8080
2016692274	80
2016692610	83
2016692610	84
2016692610	85
2016692608	8090
2016692610	80
2016692610	81
2016692610	82
2016692506	80
2016692504	83
2016692504	84
2016692504	85
2016692504	80
2016692504	81
2016692504	82
2016692506	85
2016692506	84
2016692506	83
2016692506	82
2016692506	81
2016692512	81
2016692512	80
2016692509	8087
2016692512	83
2016692509	8086
2016692512	82
2016692507	8090
2016692509	8089
2016692512	85
2016692512	84
2016692507	8089
2016692508	8090
2016692507	8088
2016692507	8083
2016692507	8082
2016692507	8081
2016692507	8080
2016692507	8087
2016692507	8086
2016692507	8085
2016692507	8084
2016692505	8090
2016692505	8088
2016692505	8089
2016692505	8086
2016692505	8087
2016692505	8084
2016692505	8085
2016692505	8082
2016692505	8083
2016692512	8080
2016692512	8081
2016692512	8082
2016692512	8083
2016692512	8084
2016692512	8085
2016692514	8083
2016692505	8081
2016692505	8080
2016692510	8090
2016692510	8089
2016692510	8088
2016692505	85
2016692505	84
2016692505	83
2016692505	82
2016692510	8085
2016692510	8084
2016692510	8087
2016692510	8086
2016692510	8081
2016692505	81
2016692514	8090
2016692505	80
2016692510	8080
2016692510	8083
2016692510	8082
2016692511	8086
2016692511	8085
2016692514	8089
2016692511	8084
2016692514	8088
2016692511	8083
2016692514	8087
2016692511	8082
2016692514	8086
2016692511	8081
2016692514	8085
2016692511	8080
2016692514	8084
2016692507	82
2016692507	83
2016692507	80
2016692507	81
2016692507	84
2016692507	85
2016692503	81
2016692503	80
2016692503	83
2016692503	82
2016692513	8085
2016692503	85
2016692503	84
2016692513	8086
2016692513	8087
2016692513	8088
2016692513	8089
2016692512	8088
2016692512	8089
2016692512	8086
2016692512	8087
2016692513	8090
2016692512	8090
2016692506	8087
2016692506	8088
2016692506	8085
2016692506	8086
2016692506	8083
2016692506	8084
2016692506	8081
2016692506	8082
2016692506	8089
2016692509	84
2016692509	85
2016692509	82
2016692509	83
2016692509	80
2016692509	81
2016692506	8090
2016692506	8080
2016692509	8088
2016692514	8082
2016692508	81
2016692509	8083
2016692509	8082
2016692511	8090
2016692509	8085
2016692513	8080
2016692509	8084
2016692513	8081
2016692513	8082
2016692513	8083
2016692509	8081
2016692513	8084
2016692509	8080
2016692511	81
2016692511	82
2016692511	80
2016692504	8084
2016692504	8083
2016692504	8086
2016692504	8085
